-9.9000,-3.2800,-0.3100,-0.0600,0.1000,-0.5000,0.4500,0.7100,0.5100,1.1400,0.4300,0.9300,0.1100
-12.7000,-0.4400,0.0900,-1.3200,-1.1200,-0.2400,-0.3600,-0.5700,-1.1800,-0.4200,-0.0900,0.8100,0.5100
-6.8300,-1.5500,0.3600,-0.9400,-0.7200,-0.7100,-0.2900,-1.0900,-1.2600,-1.0600,-0.3000,-0.1400,-0.2900
-12.7600,-3.9900,-0.0600,1.0300,0.5300,-0.3100,1.3800,0.2700,0.0500,0.5000,-0.6400,-0.2900,-0.2200
-9.0400,-3.5500,-0.7100,0.9800,0.4400,0.5800,0.3800,-0.4100,0.6400,1.3600,0.5000,0.0200,0.1200
-10.6800,-3.7500,0.1500,0.0200,-0.1400,-0.3100,0.1200,0.8100,1.4500,0.7000,-0.3700,0.0300,-0.1900
-9.0200,-4.2000,-0.3200,-0.2400,-0.0400,-0.3500,-0.5600,-0.7400,-0.7600,-0.1300,-0.7200,-0.5600,-0.4500
-9.1900,-3.4200,0.4600,0.1800,0.0600,0.0400,-0.2200,-0.2100,0.5000,0.6000,0.0200,0.3700,0.0100
-20.2300,-5.7600,0.8100,-1.4600,0.7200,0.2200,-0.0500,0.0100,0.6000,-0.8300,-1.0300,0.5700,0.2100
-8.8100,-1.8300,0.8500,-0.6000,-0.4600,-0.5500,0.0100,0.3600,-0.0500,0.2000,-0.4400,0.4800,0.6000
-14.8700,-5.0500,-0.6300,-0.4800,0.5400,-0.8400,-0.5600,-0.2700,-0.2600,-0.0200,-0.1100,0.1600,0.1400
-14.0900,-4.0700,0.5000,-0.8600,-0.3800,-0.1300,0.1300,-0.3400,-0.0600,-0.3700,-1.1600,-0.0800,-0.1500
-7.7800,-3.7300,-0.3700,0.2200,0.3900,-0.4300,-0.1800,-0.3500,-0.2900,-0.0600,-0.3100,-0.3900,-0.4300
-9.3700,-2.1700,0.5000,-0.5700,-0.0900,-0.3600,0.0000,-0.1900,0.9800,0.4200,-0.4300,-0.1400,-0.2600
-22.8900,-7.1100,2.6900,-1.3900,-0.1200,-0.2000,-0.1900,0.0300,0.2100,-0.1500,-0.2200,0.1700,0.0200
-8.4500,-3.2600,0.0200,0.5200,0.5200,0.1000,-0.2700,-0.6500,0.0900,0.0900,-0.4300,0.3700,-0.1300
-14.6000,-4.4600,-0.1100,0.3000,-1.0800,0.3700,0.2700,-0.7700,0.6900,0.3000,-0.2500,0.6100,-0.3700
-6.0700,-2.0900,-0.1800,-0.3400,-0.7700,-0.2600,-0.4100,-0.5400,0.0700,-0.3300,-0.6000,0.2500,0.4500
-8.8900,-3.9200,-1.0400,-0.6300,-0.4600,-0.6500,0.3800,0.3000,0.7700,0.8900,0.0000,0.4800,0.5000
-6.7200,-1.2500,1.0400,0.8400,-0.4300,0.0000,-0.2500,-0.3500,-0.0900,-0.7500,-0.8100,-0.6100,-0.3000
-7.1000,-2.4900,0.3900,-0.0900,0.0000,-0.5400,-0.6600,0.0900,0.4600,-0.1600,-0.3000,0.0700,-0.2800
-7.7500,-3.8700,-0.6500,0.3200,0.2300,-0.3100,-0.4900,-0.2800,0.0700,-0.1600,-0.6700,-0.0200,0.3700
-10.9000,-0.9900,0.3400,-1.3500,-2.2400,-1.8000,-1.4300,-0.9700,0.1200,-0.0800,-0.6700,0.3100,0.8700
-13.9700,-4.1800,0.2300,-0.5800,0.7100,-0.4200,0.1100,-0.1600,0.6900,0.2800,-0.0600,-0.0900,0.0100
-6.8800,-2.7800,-0.7600,-0.1000,-0.4400,-0.4000,0.4300,0.0700,0.4600,-0.6100,-0.9000,0.1000,0.4000
-7.1500,-2.1700,0.7100,0.2400,0.4000,0.6400,0.4100,0.1000,-0.2400,-0.0700,0.4000,0.2000,-0.2300
-6.3000,-0.0500,1.1900,1.2100,-1.4400,-1.5100,-0.0800,0.1400,-0.0500,0.1100,-0.1400,-0.4400,-0.1600
-24.0000,-5.0700,2.6500,-1.9000,0.4200,-1.2700,0.0000,-0.0900,-0.0700,-0.3200,-0.4800,-0.2100,-0.5800
-9.2300,-2.2800,0.3500,1.4100,0.9300,0.6800,0.7200,-0.4300,0.6800,0.9700,0.0000,-0.0300,-0.2400
-13.7300,-2.5200,-0.8600,1.0200,0.7100,0.7500,0.9800,-1.4700,0.6000,0.5800,-0.0200,0.0500,0.0200
-8.3000,-2.5300,-0.7900,-0.1300,0.6400,0.5100,1.3800,-0.3100,-0.1300,0.5000,-0.5900,-0.5700,-0.5900
-7.6900,-3.0800,0.5400,1.4200,0.8400,-0.0900,0.3200,0.8300,0.9400,0.3300,-0.8000,-0.3900,0.0600
-9.7000,-4.0900,-1.1100,-0.7300,-0.4000,-0.9900,-0.7900,-0.8200,-0.1700,-0.0300,-0.4000,-0.1500,0.1500
-10.5000,-2.9200,-1.6000,0.3900,-0.0500,-0.6000,-1.3600,-1.9400,-0.8800,0.1500,-0.8500,-0.6200,-0.9300
-6.6100,-3.3800,-0.4600,-0.0500,-0.0600,-0.2700,-0.8700,-0.5800,0.0100,-0.2100,0.1400,0.2100,0.0300
-11.5700,-4.4300,-0.7300,0.3600,-0.6300,0.0700,-0.0900,-0.8200,0.5800,-0.2800,-0.4900,0.3700,-0.4300
-7.5400,-1.7200,-0.0700,-0.1400,-1.4200,-1.1700,-0.8700,-0.4400,0.1700,-0.5000,-0.6600,-0.2700,0.0400
-8.2500,-2.0500,0.5500,1.4000,-0.4800,-1.4500,0.0600,-0.5100,0.4700,0.1400,0.2000,0.4700,0.1900
-7.7200,-3.7600,-0.4600,-0.0700,-0.5600,-0.1700,-0.1400,-0.1800,0.5700,0.3600,0.1500,0.3900,0.5100
